id,SalePrice
1461,116638.40167822794
1462,164026.0458750924
1463,189082.27384491282
1464,180295.63042758786
1465,185284.6299261396
1466,175785.18035171152
1467,175316.76259927667
1468,166113.63591832746
1469,180430.4722684764
1470,119919.29022496214
1471,188584.80788047065
1472,90823.50688779655
1473,98562.64745885697
1474,153689.1842202475
1475,111652.7969886007
1476,338858.0676768055
1477,232051.2361773474
1478,263474.66293963883
1479,271020.7061093125
1480,438533.04952467926
1481,283091.3881509091
1482,205441.16374188516
1483,174174.75836510616
1484,164717.34637557293
1485,169682.82912758554
1486,191439.1557133125
1487,306560.51232822245
1488,226025.13949227153
1489,177884.3366169655
1490,223915.10109280088
1491,187095.64915376314
1492,110180.47675457396
1493,178391.3874728387
1494,280161.6557264898
1495,277081.9795627821
1496,229472.00699038705
1497,187845.439883608
1498,155399.84592383256
1499,154685.98991128674
1500,154980.16682875526
1501,181245.97243850192
1502,137592.75983103292
1503,228538.7969488564
1504,227674.32801572155
1505,213836.53562306482
1506,194688.60027418978
1507,257580.35998497123
1508,192411.66755705304
1509,167142.1419965123
1510,146387.21074873928
1511,149444.66170398393
1512,178669.91364825677
1513,176873.62731445703
1514,154911.19956898887
1515,235537.9544508237
1516,145488.3669279583
1517,153834.09451462858
1518,139415.20638630755
1519,214257.6595892286
1520,144122.03390193713
1521,143650.8667387676
1522,185692.7077226779
1523,128860.32327430381
1524,133195.33802188822
1525,122229.01311772315
1526,125314.59624036172
1527,113984.65772725719
1528,130390.40906749858
1529,150313.1145639045
1530,149317.34299451075
1531,138176.33061533785
1532,98849.80862154759
1533,150867.75769141063
1534,123148.45930747199
1535,144225.7839030566
1536,95453.58078156164
1537,77928.81946669563
1538,164417.85083314736
1539,216192.88801131386
1540,125426.27687677638
1541,136767.94593809507
1542,139732.46444339215
1543,203762.73646471484
1544,91152.31200401906
1545,115155.97161563543
1546,107494.8394720547
1547,129278.849459496
1548,135259.4200009616
1549,110592.12653035729
1550,132470.76214069952
1551,113741.83337204899
1552,141757.08927017634
1553,156126.11891041088
1554,118191.98763795997
1555,177678.85613953942
1556,98372.26741350375
1557,104984.45457517711
1558,86803.6952190944
1559,119800.62490829827
1560,126719.50211476402
1561,151773.76801170807
1562,124868.39053184028
1563,121050.6941462245
1564,166438.52452101928
1565,145260.46250516802
1566,210053.99499582735
1567,75964.94375049636
1568,215793.8668853018
1569,137264.50841496835
1570,141593.01256443193
1571,128374.54962745552
1572,143258.62947180588
1573,240770.38518624989
1574,119704.14711019181
1575,195907.2515145625
1576,221765.9084135866
1577,181631.64094887584
1578,156830.63904281115
1579,140735.15878019817
1580,194604.75560936888
1581,144384.82596428497
1582,123938.50581568139
1583,304700.34479017335
1584,236096.0389336279
1585,138360.15750666094
1586,72806.27555633982
1587,101898.71446063022
1588,145449.48126787998
1589,101206.37763746407
1590,139171.94495366234
1591,105449.76948014241
1592,124641.50463886934
1593,105665.27550441484
1594,175777.13823177284
1595,109268.78211846073
1596,209999.99556577305
1597,188320.61082154725
1598,202881.04094795987
1599,153589.3715506995
1600,160728.2015286523
1601,61123.53656433715
1602,106598.7999822043
1603,104882.9985363492
1604,244687.17643984474
1605,242298.37118750793
1606,158556.33380644434
1607,176716.64513713325
1608,194075.84618861615
1609,176820.41983460236
1610,162482.1603374556
1611,148551.96405241557
1612,184439.90573424794
1613,171379.28810061165
1614,121505.48775292994
1615,100113.01113419492
1616,79563.70329510918
1617,92859.1745670412
1618,128649.84016415568
1619,121489.8685269841
1620,190578.89809790274
1621,149680.03939259748
1622,156324.8397125542
1623,252212.15330530278
1624,218604.10957505496
1625,119628.57093580796
1626,163765.26601952765
1627,179935.79885046382
1628,269017.94012065517
1629,184745.8100953375
1630,388253.1996883279
1631,207598.33180529033
1632,240642.27756271578
1633,162912.4576057947
1634,180780.6852564548
1635,177302.74720387883
1636,149351.71355314332
1637,190849.93037534587
1638,201338.42104549432
1639,183498.31791778482
1640,271915.4728524209
1641,195746.88351653726
1642,238681.14574356287
1643,222303.43801481219
1644,222810.20093834904
1645,198984.41751518176
1646,149685.3498018927
1647,151513.64747053507
1648,142618.33558062263
1649,135622.21674021243
1650,122689.62623827386
1651,121550.22900948764
1652,91289.06259067445
1653,92953.20071574204
1654,150787.07587775146
1655,140844.27062716996
1656,146573.8451338871
1657,151626.48087186506
1658,149143.73985548646
1659,120271.6196000177
1660,147296.4638033563
1661,448428.8803159541
1662,404291.5463226467
1663,335894.6030065933
1664,459280.6424403079
1665,262802.76704678446
1666,302136.27800663136
1667,379213.156225933
1668,284545.8806235308
1669,254727.73166520186
1670,298022.3295013656
1671,269636.9439519682
1672,404664.96107179555
1673,306339.61802682944
1674,236847.93502720448
1675,200377.22951596658
1676,197531.50599510333
1677,207112.25208406567
1678,437857.23145999404
1679,359542.0732135433
1680,290069.16295494203
1681,213057.24329426468
1682,267261.8984574245
1683,187851.41603089203
1684,167083.39728040897
1685,167985.77543651348
1686,174273.50084232987
1687,165472.66955776056
1688,183552.5352691139
1689,180247.14008565436
1690,176191.0577673253
1691,162978.04196368987
1692,242893.90340243137
1693,170827.96222792918
1694,169105.00433918816
1695,166646.93226158398
1696,271345.56393719005
1697,164991.75669267602
1698,353689.2482862041
1699,280160.0496247941
1700,247718.03312413473
1701,259611.90768141358
1702,243980.18477119305
1703,237873.07667831195
1704,283346.5276302869
1705,210312.0250565686
1706,413796.744406664
1707,192509.4583029414
1708,187756.21198429164
1709,226918.77430606092
1710,217271.79182305184
1711,241989.14877778184
1712,237960.29753488745
1713,267301.05330588855
1714,229992.18607965694
1715,204175.57519255878
1716,165426.50583960745
1717,159609.77660570253
1718,144685.0364693974
1719,200469.08501628437
1720,208499.31386326763
1721,150402.6491208147
1722,140911.66185258448
1723,158688.41078515918
1724,193914.08419818844
1725,243694.6397529676
1726,191430.8795118322
1727,167187.48676131436
1728,179679.56750913034
1729,161192.90012129935
1730,162818.96506637125
1731,119828.01120586683
1732,124989.15594802839
1733,117030.15482463855
1734,126190.97204060518
1735,132971.97967763175
1736,113007.8089348662
1737,293521.7014287595
1738,218898.16071082675
1739,308271.1947695557
1740,221199.90964570033
1741,190492.02602771553
1742,181245.97243850192
1743,181220.00509062252
1744,286025.96923269436
1745,219935.19571079762
1746,254717.09797015856
1747,221531.39250597364
1748,259747.71881577518
1749,152971.8204516829
1750,135977.7744850835
1751,246310.30829255347
1752,117560.03497117793
1753,167727.1162805026
1754,192573.78161425827
1755,166437.9399358
1756,128799.78879803559
1757,115867.63268396945
1758,166511.435927056
1759,167992.9542598313
1760,163089.08667398343
1761,155117.38501666975
1762,194675.18692610698
1763,181234.71214137797
1764,118412.59094039985
1765,186012.36748733846
1766,174775.63703333362
1767,222441.09626347793
1768,149408.4266275739
1769,160520.80597428404
1770,134058.01641667215
1771,141138.3572645116
1772,158199.11045427082
1773,136072.87308935117
1774,131910.54398377257
1775,138234.37669527766
1776,138160.62439949086
1777,111359.64852957898
1778,138646.40950303947
1779,134152.44489261892
1780,161377.5806205635
1781,140590.57204649676
1782,100566.30810396938
1783,141708.29821236478
1784,95870.42110173198
1785,124218.96391019887
1786,173713.07637908479
1787,164002.4625950341
1788,62911.64806585419
1789,108231.89400844336
1790,91306.25045274917
1791,194353.00264227288
1792,161967.11290002227
1793,108150.54089261149
1794,143304.99476410204
1795,141956.94819770506
1796,138471.6737412682
1797,132769.33971661518
1798,127251.97826220536
1799,113366.62974929358
1800,141044.00515024347
1801,137205.58508099878
1802,150920.81228568108
1803,164882.0625731282
1804,132071.25862794797
1805,135324.6158998485
1806,133496.7147129604
1807,143868.19334594024
1808,127586.29568151537
1809,128732.46747568474
1810,146472.749299556
1811,96216.89909027105
1812,117459.42221090877
1813,127364.560337618
1814,93791.05629087004
1815,61177.850690867606
1816,98482.81701873345
1817,124260.029558351
1818,161880.18232887192
1819,126765.3363531027
1820,71257.67769067147
1821,123326.74758868711
1822,153053.22693152205
1823,68603.07363813242
1824,154866.87177146532
1825,137626.06641719004
1826,103751.1561347785
1827,114764.0825851246
1828,147528.15452905366
1829,125397.09102226901
1830,150869.61716811123
1831,158100.47056922445
1832,109410.62013993901
1833,157042.6501135467
1834,127129.30633262775
1835,131357.2279601547
1836,146163.13673783038
1837,93949.44519076735
1838,125961.9433585488
1839,86133.88349099063
1840,144523.67109287324
1841,145488.0506623501
1842,91348.10113685098
1843,136691.3920779246
1844,133385.86738190684
1845,174244.07843815087
1846,148734.69633946664
1847,206193.45739806347
1848,67190.4325769977
1849,129743.41598990826
1850,120259.39552425974
1851,159230.5559549443
1852,124524.1791375423
1853,138404.18714163091
1854,141860.5026819163
1855,147734.7958708979
1856,206651.63267308087
1857,176835.6355423787
1858,158182.85865168882
1859,145575.06031134466
1860,144858.8276551685
1861,143488.64250883678
1862,314657.9128493746
1863,307790.55794614187
1864,307790.55794614187
1865,276009.6264521523
1866,283676.02276284085
1867,211061.95488433054
1868,289243.3949544611
1869,193874.48046657332
1870,202107.5020396237
1871,226244.83000683144
1872,168734.75313536017
1873,205138.14976370241
1874,145440.03715530227
1875,209258.92994169812
1876,201076.8472113035
1877,220362.04935539103
1878,206363.61211689506
1879,134414.35016260776
1880,136901.03189413948
1881,247649.54283050125
1882,254092.13143622776
1883,200261.617609976
1884,217600.6080571131
1885,236146.49613771416
1886,276298.7586303264
1887,202147.06887364542
1888,267771.5882939415
1889,164964.815068983
1890,124323.27267428003
1891,142015.20170260972
1892,99455.41042248938
1893,124469.52189509473
1894,146176.70753024876
1895,142141.34426740083
1896,121334.9928066832
1897,106663.40757543955
1898,95640.3434495931
